org,ts,esn,gpn,ufs,changeover,first,result,prep_plus_main (min)
PL1,2024-05-20 1:46:10,3478129411,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.3
PL1,2024-05-20 1:46:42,3478129419,010-02977-7G,Micron Dorado-A 128GB,0,1,1,23.02
PL1,2024-05-20 1:47:32,3478129465,010-02977-6T,Micron Dorado-A 128GB,0,1,1,24.13
PL1,2024-05-20 1:47:51,3478129420,010-02977-7G,Micron Dorado-A 128GB,0,1,1,26.25
PL1,2024-05-20 1:48:09,3478128190,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.07
PL1,2024-05-20 1:49:31,3478129403,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.96
PL1,2024-05-20 1:49:50,3478129474,010-02977-6T,Micron Dorado-A 128GB,0,1,1,24.26
PL1,2024-05-20 1:50:17,3478127189,010-02977-7G,Micron Dorado-A 128GB,0,1,1,27.09
PL1,2024-05-20 1:50:28,3478129524,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.17
PL1,2024-05-20 1:50:28,3478128951,010-02977-6T,Micron Dorado-A 128GB,0,1,1,24.61
PL1,2024-05-20 1:50:30,3478129486,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.34
PL1,2024-05-20 1:50:37,3478129422,010-02977-7G,Micron Dorado-A 128GB,0,1,1,25.97
PL1,2024-05-20 1:50:55,3478129385,010-02977-6T,Micron Dorado-A 128GB,0,1,1,24.14
PL1,2024-05-20 1:51:18,3478129382,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.91
PL1,2024-05-20 1:51:21,3478128176,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.03
PL1,2024-05-20 1:51:43,3478128262,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.83
PL1,2024-05-20 1:51:51,3478129387,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.98
PL1,2024-05-20 1:52:11,3478129386,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.42
PL1,2024-05-20 1:52:12,3478129418,010-02977-7G,Micron Dorado-A 128GB,0,1,1,26.6
PL1,2024-05-20 1:52:46,3478127088,010-02977-7G,Micron Dorado-A 128GB,0,1,1,25.77
PL1,2024-05-20 1:53:22,3478127082,010-02977-7G,Micron Dorado-A 128GB,0,1,1,24.6
PL1,2024-05-20 1:53:23,3478129061,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.87
PL1,2024-05-20 1:53:57,3478129417,010-02977-7G,Micron Dorado-A 128GB,0,1,1,26.43
PL1,2024-05-20 1:53:57,3478128171,010-02977-6T,Micron Dorado-A 128GB,0,1,1,24.08
PL1,2024-05-20 1:54:14,3478129383,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.61
PL1,2024-05-20 1:55:22,3478129404,010-02977-6T,Micron Dorado-A 128GB,0,1,1,24.02
PL1,2024-05-20 1:55:30,3478129047,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.11
PL1,2024-05-20 1:55:44,3478129410,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.18
PL1,2024-05-20 1:55:59,3478129413,010-02977-7G,Micron Dorado-A 128GB,0,1,1,25.06
PL1,2024-05-20 1:56:31,3478127184,010-02977-7G,Micron Dorado-A 128GB,0,1,1,24.73
PL1,2024-05-20 1:57:12,3478129464,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.95
PL1,2024-05-20 1:58:10,3478128588,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.21
PL1,2024-05-20 1:58:12,3478129409,010-02977-6T,Micron Dorado-A 128GB,0,1,1,26.72
PL1,2024-05-20 1:58:16,3478128038,010-02977-6T,Micron Dorado-A 128GB,0,1,1,30.62
PL1,2024-05-20 1:58:36,3478127181,010-02977-7G,Micron Dorado-A 128GB,0,1,1,26.68
PL1,2024-05-20 1:58:44,3478129399,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.52
PL1,2024-05-20 1:58:57,3478129056,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.46
PL1,2024-05-20 2:00:20,3478128282,010-02977-7G,Micron Dorado-A 128GB,0,1,1,26.69
PL1,2024-05-20 2:00:24,3478129405,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.84
PL1,2024-05-20 2:00:45,3478127178,010-02977-7G,Micron Dorado-A 128GB,0,1,1,24.42
PL1,2024-05-20 2:01:06,3478127175,010-02977-7G,Micron Dorado-A 128GB,0,1,1,25.43
PL1,2024-05-20 2:01:08,3478129484,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23
PL1,2024-05-20 2:01:25,3478129497,010-02977-7G,Micron Dorado-A 128GB,0,1,1,24.97
PL1,2024-05-20 2:02:22,3478129395,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.99
PL1,2024-05-20 2:03:24,3478128302,010-02977-7G,Micron Dorado-A 128GB,0,1,1,25.29
PL1,2024-05-20 2:03:36,3478128284,010-02977-7G,Micron Dorado-A 128GB,0,1,1,25.08
PL1,2024-05-20 2:03:45,3478126826,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.68
PL1,2024-05-20 2:03:56,3478129481,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.2
PL1,2024-05-20 2:04:04,3478129064,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.73
PL1,2024-05-20 2:04:08,3478128852,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.89
PL1,2024-05-20 2:04:37,3478128291,010-02977-7G,Micron Dorado-A 128GB,0,1,1,25.07
PL1,2024-05-20 2:05:34,3478129381,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.45
PL1,2024-05-20 2:05:41,3478129406,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.36
PL1,2024-05-20 2:05:59,3478129384,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.07
PL1,2024-05-20 2:07:03,3478129022,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.92
PL1,2024-05-20 2:07:11,3478128293,010-02977-7G,Micron Dorado-A 128GB,0,1,1,25.3
PL1,2024-05-20 2:07:32,3478128286,010-02977-7G,Micron Dorado-A 128GB,0,1,1,25.72
PL1,2024-05-20 2:07:45,3478129019,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.37
PL1,2024-05-20 2:08:53,3478128289,010-02977-7G,Micron Dorado-A 128GB,0,1,1,25.33
PL1,2024-05-20 2:08:57,3478129521,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.98
PL1,2024-05-20 2:10:11,3478129485,010-02977-6T,Micron Dorado-A 128GB,0,1,1,24.44
PL1,2024-05-20 2:10:27,3478128169,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.97
PL1,2024-05-20 2:11:12,3478129030,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.89
PL1,2024-05-20 2:11:21,3478129094,010-02977-7G,Micron Dorado-A 128GB,0,1,1,23.69
PL1,2024-05-20 2:11:22,3478129039,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.94
PL1,2024-05-20 2:11:24,3478129487,010-02977-6T,Micron Dorado-A 128GB,0,1,1,25.54
PL1,2024-05-20 2:11:29,3478129050,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.26
PL1,2024-05-20 2:12:32,3478128295,010-02977-7G,Micron Dorado-A 128GB,0,1,1,25.32
PL1,2024-05-20 2:12:53,3478129475,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.3
PL1,2024-05-20 2:13:04,3478128174,010-02977-6T,Micron Dorado-A 128GB,0,1,1,24.72
PL1,2024-05-20 2:13:11,3478128577,010-02977-6T,Micron Dorado-A 128GB,0,1,1,25.03
PL1,2024-05-20 2:14:00,3478129010,010-02977-7G,Micron Dorado-A 128GB,0,1,1,25.2
PL1,2024-05-20 2:14:18,3478129067,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.54
PL1,2024-05-20 2:14:25,3478129483,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.53
PL1,2024-05-20 2:14:56,3478129053,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.39
PL1,2024-05-20 2:14:59,3478128582,010-02977-6T,Micron Dorado-A 128GB,0,1,1,24.71
PL1,2024-05-20 2:16:09,3478129088,010-02977-7G,Micron Dorado-A 128GB,0,1,1,24.33
PL1,2024-05-20 2:16:30,3478129412,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.93
PL1,2024-05-20 2:16:49,3478129042,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.93
PL1,2024-05-20 2:16:58,3478129091,010-02977-7G,Micron Dorado-A 128GB,0,1,1,25.07
PL1,2024-05-20 2:17:00,3478129025,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.15
PL1,2024-05-20 2:17:01,3478128198,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.51
PL1,2024-05-20 2:17:33,3478129071,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.26
PL1,2024-05-20 2:17:52,3478129427,010-02977-7G,Micron Dorado-A 128GB,0,1,1,26.13
PL1,2024-05-20 2:17:58,3478128257,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.22
PL1,2024-05-20 2:18:04,3478128267,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.91
PL1,2024-05-20 2:18:20,3478126812,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.13
PL1,2024-05-20 2:18:26,3478129421,010-02977-7G,Micron Dorado-A 128GB,0,1,1,25.55
PL1,2024-05-20 2:19:51,3478128731,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.82
PL1,2024-05-20 2:19:55,3478127172,010-02977-7G,Micron Dorado-A 128GB,0,1,1,25.65
PL1,2024-05-20 2:19:57,3478129407,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.81
PL1,2024-05-20 2:20:22,3478128843,010-02977-6T,Micron Dorado-A 128GB,0,1,1,18.94
PL1,2024-05-20 2:20:48,3478129016,010-02977-7G,Micron Dorado-A 128GB,0,1,1,26.79
PL1,2024-05-20 2:21:02,3478128911,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.36
PL1,2024-05-20 2:21:09,3478129036,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.65
PL1,2024-05-20 2:22:31,3478126755,010-02977-6T,Micron Dorado-A 128GB,0,1,1,24.43
PL1,2024-05-20 2:22:33,3478128297,010-02977-7G,Micron Dorado-A 128GB,0,1,1,26.08
PL1,2024-05-20 2:23:35,3478128300,010-02977-7G,Micron Dorado-A 128GB,0,1,1,26.82
PL1,2024-05-20 2:23:51,3478128326,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.71
PL1,2024-05-20 2:24:14,3478129472,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.63
PL1,2024-05-20 2:24:15,3478129033,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.67
PL1,2024-05-20 2:24:47,3478128149,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.65
PL1,2024-05-20 2:24:51,3478128145,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.86
PL1,2024-05-20 2:25:13,3478129425,010-02977-7G,Micron Dorado-A 128GB,0,1,1,25.82
PL1,2024-05-20 2:25:50,3478128203,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.94
PL1,2024-05-20 2:26:11,3478128878,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.73
PL1,2024-05-20 2:26:16,3478128306,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.17
PL1,2024-05-20 2:26:17,3478129416,010-02977-7G,Micron Dorado-A 128GB,0,1,1,26.54
PL1,2024-05-20 2:26:47,3478128040,010-02977-6T,Micron Dorado-A 128GB,0,1,1,26.58
PL1,2024-05-20 2:27:10,3478128738,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.82
PL1,2024-05-20 2:27:16,3478129070,010-02977-7G,Micron Dorado-A 128GB,0,1,1,24.84
PL1,2024-05-20 2:27:43,3478128319,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.51
PL1,2024-05-20 2:27:56,3478128848,010-02977-6T,Micron Dorado-A 128GB,0,1,1,24.47
PL1,2024-05-20 2:28:11,3478129111,010-02977-7G,Micron Dorado-A 128GB,0,1,1,23.53
PL1,2024-05-20 2:29:03,3478129074,010-02977-7G,Micron Dorado-A 128GB,0,1,1,26.36
PL1,2024-05-20 2:29:14,3478129466,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.31
PL1,2024-05-20 2:29:20,3478129013,010-02977-7G,Micron Dorado-A 128GB,0,1,1,26.71
PL1,2024-05-20 2:29:47,3478129103,010-02977-7G,Micron Dorado-A 128GB,0,1,1,25.16
PL1,2024-05-20 2:29:59,3478129454,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.02
PL1,2024-05-20 2:30:25,3478128917,010-02977-6T,Micron Dorado-A 128GB,0,1,1,24.51
PL1,2024-05-20 2:30:33,3478128330,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.82
PL1,2024-05-20 2:30:34,3478128931,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.33
PL1,2024-05-20 2:30:56,3478128333,010-02977-6T,Micron Dorado-A 128GB,0,1,1,25.2
PL1,2024-05-20 2:30:58,3478128992,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.75
PL1,2024-05-20 2:31:08,3478128147,010-02977-6T,Micron Dorado-A 128GB,0,1,1,30.32
PL1,2024-05-20 2:32:22,3478128335,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.31
PL1,2024-05-20 2:32:44,3478128937,010-02977-6T,Micron Dorado-A 128GB,0,1,1,24.28
PL1,2024-05-20 2:32:45,3478129082,010-02977-7G,Micron Dorado-A 128GB,0,1,1,26.8
PL1,2024-05-20 2:33:10,3478128151,010-02977-6T,Micron Dorado-A 128GB,0,1,1,24.55
PL1,2024-05-20 2:33:39,3478128308,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.92
PL1,2024-05-20 2:33:58,3478128324,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.02
PL1,2024-05-20 2:34:45,3478128914,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.03
PL1,2024-05-20 2:35:17,3478129126,010-02977-7G,Micron Dorado-A 128GB,0,1,1,26.13
PL1,2024-05-20 2:35:52,3478128926,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.27
PL1,2024-05-20 2:36:34,3478129117,010-02977-7G,Micron Dorado-A 128GB,0,1,1,25.82
PL1,2024-05-20 2:36:57,3478128741,010-02977-6T,Micron Dorado-A 128GB,0,1,1,24.51
PL1,2024-05-20 2:39:26,3478128971,010-02977-6T,Micron Dorado-A 128GB,0,1,1,25.21
PL1,2024-05-20 2:39:32,3478129433,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.88
PL1,2024-05-20 2:39:50,3478129429,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.31
PL1,2024-05-20 2:40:00,3478128905,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.12
PL1,2024-05-20 2:40:01,3478128954,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.15
PL1,2024-05-20 2:40:07,3478128960,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.14
PL1,2024-05-20 2:40:41,3478128280,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.55
PL1,2024-05-20 2:40:50,3478129441,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.51
PL1,2024-05-20 2:41:23,3478129432,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.29
PL1,2024-05-20 2:42:15,3478128966,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.2
PL1,2024-05-20 2:42:20,3478129431,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.41
PL1,2024-05-20 2:42:46,3478129430,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.22
PL1,2024-05-20 2:44:18,3478128154,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.45
PL1,2024-05-20 2:44:23,3478129439,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.68
PL1,2024-05-20 2:44:26,3478128943,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.92
PL1,2024-05-20 2:44:39,3478129106,010-02977-7G,Micron Dorado-A 128GB,0,1,1,24.16
PL1,2024-05-20 2:44:59,3478129221,010-02977-7G,Micron Dorado-A 128GB,0,1,1,24.59
PL1,2024-05-20 2:45:16,3478129003,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.7
PL1,2024-05-20 2:45:39,3478129006,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.5
PL1,2024-05-20 2:45:44,3478129390,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.96
PL1,2024-05-20 2:46:17,3478129099,010-02977-7G,Micron Dorado-A 128GB,0,1,1,26.04
PL1,2024-05-20 2:46:42,3478128957,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.02
PL1,2024-05-20 2:47:01,3478129438,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.1
PL1,2024-05-20 2:47:33,3478128946,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.26
PL1,2024-05-20 2:48:30,3478127669,010-02977-7G,Micron Dorado-A 128GB,0,1,1,26.39
PL1,2024-05-20 2:49:23,3478129230,010-02977-7G,Micron Dorado-A 128GB,0,1,1,26.86
PL1,2024-05-20 2:49:44,3478129172,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.36
PL1,2024-05-20 2:49:57,3478129169,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.07
PL1,2024-05-20 2:50:49,3478128923,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.77
PL1,2024-05-20 2:51:16,3478129123,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.3
PL1,2024-05-20 2:51:49,3478129224,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.24
PL1,2024-05-20 2:53:03,3478129085,010-02977-7G,Micron Dorado-A 128GB,0,1,1,25.47
PL1,2024-05-20 2:53:11,3478127658,010-02977-7G,Micron Dorado-A 128GB,0,1,1,25.77
PL1,2024-05-20 2:53:17,3478129157,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.86
PL1,2024-05-20 2:53:27,3478129077,010-02977-7G,Micron Dorado-A 128GB,0,1,1,26.13
PL1,2024-05-20 2:57:36,3478129241,010-02977-7G,Micron Dorado-A 128GB,0,1,1,24.54
PL1,2024-05-20 2:57:45,3478129164,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.18
PL1,2024-05-20 2:57:49,3478129175,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.47
PL1,2024-05-20 2:58:20,3478129238,010-02977-7G,Micron Dorado-A 128GB,0,1,1,26.84
PL1,2024-05-20 2:58:22,3478127655,010-02977-7G,Micron Dorado-A 128GB,0,1,1,24.79
PL1,2024-05-20 2:58:22,3478129206,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.3
PL1,2024-05-20 2:58:24,3478129114,010-02977-7G,Micron Dorado-A 128GB,0,1,1,26.84
PL1,2024-05-20 2:58:26,3478129204,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.17
PL1,2024-05-20 2:58:46,3478129102,010-02977-7G,Micron Dorado-A 128GB,0,1,1,24.87
PL1,2024-05-20 2:58:53,3478129189,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.71
PL1,2024-05-20 2:59:35,3478129198,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.93
PL1,2024-05-20 2:59:58,3478129160,010-02977-6T,Micron Dorado-A 128GB,0,1,1,24.79
PL1,2024-05-20 2:59:59,3478129212,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.65
PL1,2024-05-20 3:00:11,3478129208,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.87
PL1,2024-05-20 3:00:19,3478129134,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.98
PL1,2024-05-20 3:00:30,3478129181,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.92
PL1,2024-05-20 3:01:14,3478129195,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.65
PL1,2024-05-20 3:01:17,3478129137,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.03
PL1,2024-05-20 3:01:36,3478129151,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.08
PL1,2024-05-20 3:02:19,3478129209,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.21
PL1,2024-05-20 3:03:12,3478129154,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.19
PL1,2024-05-20 3:03:15,3478129215,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.37
PL1,2024-05-20 3:03:16,3478129140,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.78
PL1,2024-05-20 3:03:21,3478129120,010-02977-7G,Micron Dorado-A 128GB,0,1,1,25.93
PL1,2024-05-20 3:03:45,3478129148,010-02977-6T,Micron Dorado-A 128GB,0,1,1,29.87
PL1,2024-05-20 3:04:18,3478129436,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.98
PL1,2024-05-20 3:04:42,3478129450,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.68
PL1,2024-05-20 3:05:49,3478129218,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.19
PL1,2024-05-20 3:06:17,3478128608,010-02977-7G,Micron Dorado-A 128GB,0,1,1,24.89
PL1,2024-05-20 3:06:50,3478129205,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.45
PL1,2024-05-20 3:07:09,3478129161,010-02977-6T,Micron Dorado-A 128GB,0,1,1,25.79
PL1,2024-05-20 3:07:11,3478129192,010-02977-6T,Micron Dorado-A 128GB,0,1,1,20.75
PL1,2024-05-20 3:07:12,3478129207,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.88
PL1,2024-05-20 3:07:13,3478129203,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.49
PL1,2024-05-20 3:08:06,3478129434,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.18
PL1,2024-05-20 3:08:33,3478129143,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.78
PL1,2024-05-20 3:08:40,3478128594,010-02977-7G,Micron Dorado-A 128GB,0,1,1,26.31
PL1,2024-05-20 3:09:27,3478129398,010-02977-7G,Micron Dorado-A 128GB,0,1,1,27.2
PL1,2024-05-20 3:09:39,3478129253,010-02977-7G,Micron Dorado-A 128GB,0,1,1,25.55
PL1,2024-05-20 3:10:52,3478129250,010-02977-7G,Micron Dorado-A 128GB,0,1,1,25.58
PL1,2024-05-20 3:11:14,3478128611,010-02977-7G,Micron Dorado-A 128GB,0,1,1,25.2
PL1,2024-05-20 3:11:28,3478128710,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.11
PL1,2024-05-20 3:11:30,3478128642,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.39
PL1,2024-05-20 3:11:40,3478128605,010-02977-7G,Micron Dorado-A 128GB,0,1,1,26.7
PL1,2024-05-20 3:13:02,3478128627,010-02977-6T,Micron Dorado-A 128GB,0,1,1,24.51
PL1,2024-05-20 3:13:43,3478128632,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.84
PL1,2024-05-20 3:13:55,3478128641,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.59
PL1,2024-05-20 3:14:35,3478128644,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.39
PL1,2024-05-20 3:14:45,3478129244,010-02977-7G,Micron Dorado-A 128GB,0,1,1,25.25
PL1,2024-05-20 3:15:32,3478128599,010-02977-7G,Micron Dorado-A 128GB,0,1,1,23.74
PL1,2024-05-20 3:16:04,3478129352,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.96
PL1,2024-05-20 3:16:58,3478129233,010-02977-7G,Micron Dorado-A 128GB,0,1,1,26.18
PL1,2024-05-20 3:17:16,3478128724,010-02977-6T,Micron Dorado-A 128GB,0,1,1,24.22
PL1,2024-05-20 3:17:29,3478129227,010-02977-7G,Micron Dorado-A 128GB,0,1,1,28.5
PL1,2024-05-20 3:21:23,3478129354,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.7
PL1,2024-05-20 3:21:49,3478128686,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.2
PL1,2024-05-20 3:22:02,3478128643,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.18
PL1,2024-05-20 3:22:46,3478128649,010-02977-6T,Micron Dorado-A 128GB,0,1,1,24.02
PL1,2024-05-20 3:25:04,3478128689,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.99
PL1,2024-05-20 3:25:20,3478128718,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23
PL1,2024-05-20 3:26:03,3478128721,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.77
PL1,2024-05-20 3:27:24,3478126801,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.87
PL1,2024-05-20 3:27:51,3478128616,010-02977-6T,Micron Dorado-A 128GB,0,1,1,24.4
PL1,2024-05-20 3:28:03,3478129375,010-02977-7G,Micron Dorado-A 128GB,0,1,1,26.7
PL1,2024-05-20 3:28:47,3478129378,010-02977-7G,Micron Dorado-A 128GB,0,1,1,26.91
PL1,2024-05-20 3:28:53,3478129525,010-02977-7G,Micron Dorado-A 128GB,0,1,1,26.24
PL1,2024-05-20 3:29:09,3478128727,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.3
PL1,2024-05-20 3:29:54,3478128730,010-02977-6T,Micron Dorado-A 128GB,0,1,1,25.24
PL1,2024-05-20 3:30:08,3478129377,010-02977-7G,Micron Dorado-A 128GB,0,1,1,25.07
PL1,2024-05-20 3:30:16,3478128713,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.79
PL1,2024-05-20 3:31:14,3478129372,010-02977-7G,Micron Dorado-A 128GB,0,1,1,26.24
PL1,2024-05-20 3:31:18,3478129184,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23
PL1,2024-05-20 3:32:26,3478129374,010-02977-7G,Micron Dorado-A 128GB,0,1,1,27.61
PL1,2024-05-20 3:33:32,3478129368,010-02977-7G,Micron Dorado-A 128GB,0,1,1,25.72
PL1,2024-05-20 3:33:41,3478129373,010-02977-7G,Micron Dorado-A 128GB,0,1,1,25.82
PL1,2024-05-20 3:33:55,3478129264,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.61
PL1,2024-05-20 3:35:33,3478129371,010-02977-7G,Micron Dorado-A 128GB,0,1,1,24.53
PL1,2024-05-20 3:35:39,3478129247,010-02977-7G,Micron Dorado-A 128GB,0,1,1,25.17
PL1,2024-05-20 3:36:19,3478129369,010-02977-7G,Micron Dorado-A 128GB,0,1,1,25.28
PL1,2024-05-20 3:36:33,3478129370,010-02977-7G,Micron Dorado-A 128GB,0,1,1,25.9
PL1,2024-05-20 3:38:11,3478129359,010-02977-6T,Micron Dorado-A 128GB,0,1,1,21.97
PL1,2024-05-20 3:38:36,3478129267,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.05
PL1,2024-05-20 3:40:08,3478129361,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.63
PL1,2024-05-20 3:41:21,3478129356,010-02977-6T,Micron Dorado-A 128GB,0,1,1,22.51
PL1,2024-05-20 3:44:37,3478128602,010-02977-7G,Micron Dorado-A 128GB,0,1,1,23.58
PL1,2024-05-20 3:44:42,3478129526,010-02977-7G,Micron Dorado-A 128GB,0,1,1,23.64
PL1,2024-05-20 3:45:05,3478129548,010-02977-6T,Micron Dorado-A 128GB,0,1,1,23.09
